はまる	ハマる 填まる 填る 嵌まる 嵌る
はまれ	ハマれ 填れ 嵌れ
はまろう	ハマろう 嵌ろう
はみ	喰み 食み
はみださ	はみ出さ ハミ出さ
はみだし	はみ出し ハミ出し 食み出し
はみだす	はみ出す ハミ出す
はみだせ	はみ出せ ハミ出せ
はむ	喰む 食む
はむかい	刃向い 刃向かい 歯向かい
はむかう	刃向う 刃向かう 歯向かう
はむかえ	刃向かえ 歯向かえ
はむかおう	刃向おう 刃向かおう 歯向かおう
はむかっ	刃向かっ 刃向っ 歯向かっ 歯向っ
はむかわ	刃向かわ 刃向わ 歯向かわ
はめ	塡 塡め 填め 嵌め 食め
はめあわせ	はめ合わせ 嵌め合わせ
はめあわせる	はめ合わせる 嵌め合わせる
はめこま	はめ込ま 填め込ま 嵌め込ま
はめこみ	はめ込み 填め込み 嵌め込み
はめこむ	はめ込む 填め込む 嵌め込む
はめこもう	はめ込もう 塡め込もう 嵌め込もう
はめこん	はめ込ん 塡め込ん 填め込ん 嵌め込ん
はめよう	ハメよう 嵌めよう
はめる	ハメる 填める 嵌める
はやさ	囃さ 生やさ
はやし	囃し 生やし
はやしたて	はやし立て 囃したて 囃し立 囃し立て
はやしたてる	はやし立てる 囃したてる 囃し立てる
はやす	囃す 生やす
はやっ	はやッ 早っ 流行っ 逸っ
はやまっ	早まっ 速まっ 逸まっ
はやまり	早まり 速まり
はやまる	早まる 速まる
はやめ	早め 速め
はやめよう	早めよう 速めよう
はやめる	早める 速める
はやら	ハヤら 流行ら 速ら 逸ら
はやり	流行り 逸り
はやる	ハヤる 早る 流行る 逸る
はやれ	流行れ 逸れ
はら	張ら 貼ら
はらい	払い 祓い
はらいおとし	はらい落とし 払い落し 払い落とし
はらいおとす	払い落す 払い落とす
はらいおとそう	払い落そう 払い落とそう
はらいきよめ	払い清め 祓い浄め 祓い清め
はらいきよめる	祓い浄める 祓い清める
はらいこむ	払い込む 払込む
はらいこん	払い込ん 払込ん
はらいのけ	払いのけ 払い退け 払い除け
はらいのけよう	払いのけよう 払い除けよう
はらいのける	払いのける 払い除ける
はらいもどさ	払い戻さ 払戻さ
はらいもどし	払いもどし 払い戻し 払戻し
はらいもどす	払いもどす 払い戻す 払戻す
はらう	払う 攘う 祓う
はらえ	払 払え 祓え
はらえる	払える 祓える
はらおう	払おう 祓おう
はらさ	張らさ 晴らさ 腫らさ 貼らさ
はらし	晴らし 腫らし
はらす	張らす 晴らす 腫らす
はらっ	払っ 祓っ
はらは	払は 拂は
はらばい	腹ばい 腹這い
はらばっ	腹ばっ 腹這っ
はらへ	払へ 祓へ
はらむ	妊む 孕む
はらわ	払わ 祓わ
はらん	妊ん 孕ん
はり	墾り 張り 貼り
はりあい	張りあい 張り合い
はりあう	張りあう 張り合う
はりあげ	はり上げ 張りあげ 張り上げ 張上げ
はりあげる	はり上げる 張り上げる
はりあわさ	張り合わさ 貼り合わさ
はりあわせ	張り合わせ 貼りあわせ 貼り合せ 貼り合わせ
はりあわせる	はり合わせる 張り合わせる 貼りあわせる 貼り合せる 貼り合わせる
はりあわせれ	張り合わせれ 貼りあわせれ 貼り合わせれ
はりかえ	張りかえ 張り替え 貼りかえ 貼り変え 貼り換え 貼り替え
はりかえる	張り替える 貼りかえる 貼り換える 貼り替える
はりかさね	張り重ね 貼り重ね
はりかさねる	張り重ねる 貼り重ねる
はりきっ	張りきっ 張り切っ 張切っ
はりきり	張りきり 張り切り 張切り
はりこみ	張り込み 張込み
はりこむ	張りこむ 張り込む
はりこめる	張り込める 貼り込める
はりたおさ	はり倒さ 張り倒さ
はりたおし	はり倒し 張り倒し
はりたおす	はり倒す 張り倒す
はりださ	はり出さ 張りださ 張り出さ 張出さ 貼り出さ
はりだし	張りだし 張り出し 張出し 貼り出し
はりだす	張りだす 張り出す 張出す 貼り出す
はりだそう	張り出そう 貼り出そう
はりつい	張りつい 張り付い 張付い 貼りつい 貼り付い 貼り継い
はりつか	張り付か 貼りつか 貼り付か
はりつき	張りつき 張り付き 貼りつき 貼り付き
はりつく	張りつく 張り付く 貼りつく 貼り付く
はりつけ	はり付け 張りつけ 張り付け 張付け 磔 貼りつけ 貼り付け 貼付
はりつけよう	張り付けよう 貼りつけよう 貼り付けよう
はりつける	はり付ける 張りつける 張り付ける 磔る 貼りつける 貼り付ける 貼付る
はりつけれ	張り付けれ 貼りつけれ 貼り付けれ
はりつめ	張りつめ 張り詰め 張詰め
はりめぐらさ	張りめぐらさ 張り巡らさ 張巡らさ 貼りめぐらさ
はりめぐらし	張りめぐらし 張り巡らし 張り廻らし 貼りめぐらし
はりめぐらす	張りめぐらす 張り巡らす
はりめぐらせ	張りめぐらせ 張り巡らせ 張り廻らせ 貼りめぐらせ
はりめぐらせる	張りめぐらせる 張り巡らせる
はりわたさ	張りわたさ 張り渡さ
はりわたし	張りわたし 張り渡し
はる	墾る 張る 貼る
はれ	張れ 晴れ 腫 腫れ 貼れ 霽れ
はれあがっ	はれ上がっ 晴れ上がっ 腫れあがっ 腫れ上がっ
はれあがら	腫れあがら 腫れ上がら
はれあがり	はれ上がり 晴れ上がり 腫れあがり 腫れ上がり
はれあがる	はれ上がる 晴れ上がる 腫れあがる 腫れ上がる
はれる	張れる 晴れる 腫る 腫れる 貼れる
はろう	張ろう 払う 貼ろう
はわ	匍わ 這わ
はん	喰ん 食ん
ばかげ	バカげ 莫迦げ 馬鹿げ
ばくし	縛し 駁し
ばくする	縛する 駁する
ばけ	化 化け
ばっし	罰し 跋し
ばらひ	払ひ 拂ひ
ばらまい	ばら撒い ばら蒔い バラまい
ばらまか	ばら撒か バラまか
ばらまき	ばら撒き ばら蒔き バラまき
ばらまく	ばら撒く ばら蒔く バラまく
ばれ	暴露 破礼
ぱにくる	パニくる パニクる
ひ	乾 干 簸
ひあがっ	乾上がっ 乾上っ 干あがっ 干上がっ
ひあがら	乾上がら 干上がら
ひあがる	干あがる 干上がる
ひい	奏い 延い 引い 弾い 惹い 挽い 曳い 牽い
ひえこん	冷えこん 冷え込ん
ひか	引か 弾か 惹か 挽か 曳か 牽か 碾か 轢か 魅か
ひかえ	扣え 控え
ひかさ	引かさ 弾かさ 落籍さ
ひかし	惹かし 落籍し
ひから	光ら 炯ら 閃ら
ひからび	干からび 干涸び
ひかりかがやい	光り輝い 光輝い
ひかりかがやか	光り輝か 光輝か
ひかりかがやき	光り輝き 光輝き
ひかりかがやく	ひかり輝く 光りかがやく 光り輝く 光輝く
ひき	奏き 引き 弾き 惹き 挽き 曳き 曵き 牽き 碾き 轢き 魅き
ひきあい	引きあい 引き合い
ひきあう	引きあう 引き合う
ひきあがっ	引きあがっ 引き上がっ
ひきあげ	ひき上げ 引きあげ 引き上げ 引き揚げ 引上げ 引揚げ
ひきあげよ	引き上げよ 引き揚げよ
ひきあげよう	引きあげよう 引き上げよう 引き揚げよう 引上げよう
ひきあげる	ひき上げる 引きあげる 引き上げる 引き揚げる 引上げる 引揚げる
ひきあげれ	引きあげれ 引き上げれ 引き揚げれ
ひきあげろ	引き上げろ 引き揚げろ
ひきあっ	引きあっ 引き合っ
ひきあて	引きあて 引き当て 引当て
ひきあてる	引き当てる 引当てる
ひきあわさ	引きあわさ 引き合わさ
ひきあわせ	ひき会わせ ひき合わせ 引きあわせ 引き会わせ 引き合せ 引き合わせ
ひきあわせよう	引き会わせよう 引き合わせよう
ひきあわせる	引きあわせる 引き会わせる 引き合せる 引き合わせる
ひきい	率 率い
ひきいる	引き入る 率いる 率る
ひきいれ	ひき入れ 引きいれ 引き入れ 引入れ 惹き入れ 曳き入れ 率いれ 率れ
ひきいれよう	ひき入れよう 引き入れよう 引入れよう
ひきいれる	引きいれる 引き入れる 引入れる
ひきうけ	ひき受け 引きうけ 引き受け 引き請け 引受け
ひきうけよう	引き受けよう 引受けよう
ひきうける	ひき受ける 引きうける 引き受ける 引受ける
ひきうつし	引き写し 引き移し
ひきうつす	引き写す 引き移す
ひきおこさ	ひき起こさ ひき起さ 引きおこさ 引き起こさ 引き起さ 引起こさ 引起さ 惹き起こさ 惹き起さ
ひきおこし	ひき起こし ひき起し 引きおこし 引き起こし 引き起し 引起こし 引起し 惹きおこし 惹き起こし 惹き起し
ひきおこす	ひき起こす 引きおこす 引き起こす 引き起す 引起こす 引起す 惹き起こす 惹き起す
ひきおこせ	引き起こせ 引起せ
ひきおこそう	引きおこそう 引き起こそう 引き起そう
ひきおとさ	引き落さ 引き落とさ 引落さ
ひきおとし	引き落し 引き落とし 引落し 引落とし
ひきおとす	引き落とす 引落す
ひきおろさ	引きおろさ 引き下ろさ 引き降ろさ
ひきおろし	ひき降ろし 引きおろし 引き下ろし 引き降ろし
ひきおろす	引きおろす 引き下す 引き下ろす 引き降ろす
ひきおろそう	引き下ろそう 引き降ろそう
ひきかえ	引きかえ 引き換 引き換え 引き替え 引換 引換え 引替え
ひきかえさ	引きかえさ 引き帰さ 引き返さ
ひきかえし	ひき返し 引きかえし 引き帰し 引き返し 引返し 引還し
ひきかえす	引きかえす 引き帰す 引き返す 引返す
ひきかえせ	引き返せ 引返せ
ひきかえる	引き換える 引き替える 引換える 引換る 引替える
ひきくらべ	引きくらべ 引き比べ 弾き比べ
ひきこま	引きこま 引き込ま
ひきこみ	引きこみ 引き込み
ひきこむ	ひき込む 引きこむ 引き込む
ひきこもう	引きこもう 引き込もう
ひきこもっ	引きこもっ 引き篭っ 引き篭もっ 引き籠っ 引き籠もっ 引篭っ 引篭もっ 引籠もっ
ひきこもり	引きこもり 引き篭もり 引き篭り 引き籠もり 引き籠り 引き込もり 引篭もり 引篭り
ひきこもる	引きこもる 引き篭もる 引き籠もる 引き籠る
ひきころさ	ひき殺さ 轢き殺さ 轢殺さ
ひきころし	ひき殺し 轢き殺し 轢殺し
ひきころす	ひき殺す 轢き殺す
ひきころせ	ひき殺せ 轢き殺せ
ひきころそう	ひき殺そう 轢き殺そう
ひきこん	引きこん 引き込ん
ひきさい	引きさい 引き裂い 引裂い
ひきさか	ひき裂か 引きさか 引き裂か 引裂か
ひきさがっ	引きさがっ 引き下がっ 引き下っ 引き退っ
ひきさがら	引きさがら 引き下がら 引き退ら
ひきさがり	引きさがり 引き下がり
ひきさがる	引きさがる 引き下がる 引下る
ひきさき	引きさき 引き裂き 引裂き
ひきさく	ひき裂く 引きさく 引き裂く 引裂く
ひきさげ	ひき下げ 引きさげ 引き下げ 引下げ
ひきさげる	引きさげる 引き下げる 引下げる
ひきさげれ	引き下げれ 引下げれ
ひきしぼっ	引きしぼっ 引き絞っ
ひきしぼら	引きしぼら 引き絞ら
ひきしまっ	ひき締まっ 引きしまっ 引き締っ 引き締まっ
ひきしめ	引き締め 引締め
ひきしめる	引きしめる 引き締める
ひきすえ	引きすえ 引き据え
ひきずっ	引きずっ 引き摺っ 引摺っ
ひきずら	引きずら 引き摺ら 引摺ら
ひきずり	引きずり 引き摺り 引摺り
ひきずる	引きずる 引き摺る
ひきたた	引きたた 引き立た 引立た
ひきたっ	引きたっ 引き立っ
ひきたて	ひき立て 引きたて 引き立て 引立て
ひきたてる	ひき立てる 引きたてる 引き立てる
ひきださ	引きださ 引き出さ 引出さ
ひきだし	ひき出し 引きだし 引き出し 引出し 抽き出し
ひきだす	ひき出す 引きだす 引き出す 引出す
ひきだせ	ひき出せ 引き出せ
ひきだせる	引きだせる 引き出せる
ひきだそう	引きだそう 引き出そう
ひきちぎっ	引きちぎっ 引き千切っ
ひきちぎら	引きちぎら 引き千切ら
ひきちぎり	引きちぎり 引き千切り
ひきちぎる	引きちぎる 引き千切る
ひきちぎれ	引きちぎれ 引き千切れ
ひきつい	ひき継い 引きつい 引き継い 引継い
ひきつが	ひき継が 引きつが 引き継が 引継が
ひきつぎ	引きつぎ 引き継ぎ 引継ぎ
ひきつぐ	ひき継ぐ 引きつぐ 引き継ぐ 引継ぐ
ひきつけ	引きつけ 引き付け 引付け 惹きつけ 魅きつけ
ひきつけよう	引きつけよう 引き付けよう 惹きつけよう
ひきつける	引きつける 引き付ける 惹きつける 魅きつける
ひきつげる	引き継げる 引継げる
ひきつごう	引きつごう 引き継ごう
ひきつっ	引きつっ 引き攣っ
ひきつづい	ひき続い 引きつづい 引き続い 引続い
ひきつづき	ひき続き 引きつづき 引き続き 引続き
ひきつづく	引きつづく 引き続く 引続く
ひきつぶさ	引き潰さ 挽き潰さ 轢き潰さ
ひきつぶし	ひき潰し 引き潰し 挽き潰し 轢き潰し
ひきつぶす	ひき潰す 引き潰す
ひきつら	引きつら 引き攣ら
ひきつり	引きつり 引き吊り
ひきつる	引きつる 引き攣る
ひきつれ	ひき連れ 引きつれ 引き攣れ 引き連れ 引連れ
ひきとっ	引きとっ 引き取っ
ひきとめ	ひき止め 引きとめ 引き止め 引き留め 引止め 引留め
ひきとめよう	ひき止めよう 引きとめよう 引き止めよう 引き留めよう 引留めよう
ひきとめる	引きとめる 引き止める 引き留める 引止める 引留める
ひきとめろ	引きとめろ 引き留めろ
ひきとら	引きとら 引き取ら
ひきとり	引きとり 引き取り
ひきとる	ひき取る 引きとる 引き取る
ひきなおし	引き直し 引直し
ひきならし	引き鳴らし 弾き鳴らし
ひきならす	ひき鳴らす 引き鳴らす
ひきぬい	引きぬい 引き抜い 引抜い
ひきぬか	引きぬか 引き抜か 引抜か
ひきぬき	引きぬき 引き抜き 引抜き
ひきぬく	引きぬく 引き抜く 引抜く
ひきのばさ	引きのばさ 引き伸ばさ 引き延ばさ 引伸さ 引伸ばさ
ひきのばし	ひき伸ばし ひき延ばし 引きのばし 引き伸し 引き伸ばし 引き延ばし 引伸し 引伸ばし 引延ばし
ひきのばす	引きのばす 引き伸ばす 引き延ばす 引延ばす
ひきのばせ	引きのばせ 引き伸ばせ 引き延ばせ
ひきのばせる	引き伸ばせる 引き延ばせる
ひきのばそう	引き伸ばそう 引き延ばそう
ひきはがさ	引きはがさ 引き剥がさ
ひきはがし	引きはがし 引き剝がし 引き剥がし
ひきはがす	引きはがす 引き剥がす
ひきはがそう	引きはがそう 引き剥がそう
ひきはなさ	ひき離さ 引きはなさ 引き離さ
ひきはなし	引き放し 引き離し 引離し
ひきはなす	引きはなす 引き放す 引き離す 引離す
ひきはらい	引き払い 引払い
ひきはらう	引き払う 引払う
ひきはらっ	引きはらっ 引き払っ
ひきまわさ	引きまわさ 引き回さ 引き廻さ 引廻さ 曳き回さ 曳き廻さ
ひきまわし	引きまわし 引き回し 引き廻し 引回し 引廻し 曳き回し 曳き廻し
ひきまわす	引きまわす 引き回す 引き廻す 引回す 曳き回す 曳き廻す
ひきもどさ	引きもどさ 引き戻さ
ひきもどし	引きもどし 引き戻し 引戻し
ひきよせ	ひき寄せ 引きよせ 引き寄せ 引寄せ 惹き寄せ
ひきよせよう	引き寄せよう 引寄せよう
ひきよせる	引きよせる 引き寄せる 引寄せる 惹き寄せる
ひきわけ	引き分け 引分け
ひきわける	引き分ける 引分ける
ひきわたさ	引きわたさ 引き渡さ 引渡さ
ひきわたし	引きわたし 引き渡し 引渡し
ひきわたす	引きわたす 引き渡す 引渡す
ひきわたせ	引き渡せ 引渡せ
ひきわり	ひき割り 引き割り
ひく	奏く 引く 弾く 惹く 挽く 曳く 牽く 輓く
ひけ	引け 弾け 惹け 挽け 曳け 牽け
ひける	引ける 弾ける 惹ける 曳ける 牽ける
ひけれ	引けれ 弾けれ
ひこ	引こ 弾こ
ひこう	引こう 弾こう 惹こう 曳こう
ひざまずい	膝まずい 跪い
ひざまずか	膝まずか 跪か
ひざまずき	膝まずき 跪き
ひざまずく	膝まずく 跪く
ひし	比し 秘し
ひしめい	犇い 犇めい
ひしめきあう	ひしめき合う 犇めき合う
ひしめきあっ	ひしめき合っ 犇めき合っ
ひしめく	犇く 犇めく
ひする	比する 秘する
ひすれ	比すれ 秘すれ
ひせ	比せ 秘せ
ひたはしっ	ひた走っ 直走っ
ひたはしる	ひた走る 直走る
ひっかい	引っかい 引っ掻い 引っ搔い
ひっかか	引っかか 引っ掻か
ひっかかっ	引っかかっ 引っ掛かっ 引っ掛っ
ひっかから	引っかから 引っ掛から
ひっかかり	引っかかり 引っ掛かり 引っ掛り
ひっかかる	引っかかる 引っ掛かる 引っ掛る
ひっかかれ	引っかかれ 引っ掛かれ
ひっかき	引っかき 引っ掻き 引っ搔き
ひっかく	引っかく 引っ掻く 引っ搔く
ひっかけ	引っかけ 引っ掛け 引っ掻け
ひっかける	引っかける 引っ掛ける
ひっくりかえさ	ひっくり返さ 引っくり返さ 引っ繰り返さ
ひっくりかえし	ひっくり返し 引っくり返し 引っ繰り返し
ひっくりかえす	ひっくり返す 引っくり返す 引っ繰り返す
ひっくりかえせ	ひっくり返せ 引っくり返せ
ひっくりかえそう	ひっくり返そう 引っくり返そう
ひっくりかえっ	ひっくり返っ 引っくり返っ 引っ繰り返っ 引繰り返っ
ひっくりかえり	ひっくり返り 引っくり返り 引っ繰り返り
ひっくりかえる	ひっくり返る 引繰り返る
ひっこさ	引っ越さ 引越さ
ひっこし	引っこし 引っ越し 引越し
ひっこす	引っ越す 引越す
ひっこせ	引っ越せ 引越せ
ひっこそう	引っ越そう 引越そう
ひっこぬき	ひっこ抜き 引っこ抜き
ひっこぬく	ひっこ抜く 引っこ抜く
ひっこま	引っこま 引っ込ま
ひっこみ	引っこみ 引っ込み
ひっこむ	引っこむ 引っ込む
ひっこめ	引っこめ 引っ込め 引込 引込め
ひっこめる	引っこめる 引っ込める
ひっこん	引っこん 引っ込ん
ひっさげ	引っさげ 引っ下げ 引っ提げ 引提げ
ひっし	必し 筆し
ひったくり	引ったくり 引っ手繰り
ひっつい	ひっ付い 引っ付い
ひっつかむ	引っつかむ 引っ掴む
ひっつかん	引っつかん 引っ掴ん
ひっとらえ	ひっ捕らえ 引っ捕え
ひっぱたい	引っぱたい 引っ叩い
ひっぱたか	引っぱたか 引っ叩か
ひっぱたき	引っぱたき 引っ叩き
ひっぱたく	引っぱたく 引っ叩く
ひっぱっ	引っぱっ 引っ張っ 引張っ
ひっぱら	引っぱら 引っ張ら 引張ら
ひっぱり	引っぱり 引っ張り 引張り
ひっぱる	引っぱる 引っ張る 引張る
ひっぱれ	引っぱれ 引っ張れ
ひっぱれる	引っぱれる 引っ張れる
ひとりごち	独りごち 独り言ち
ひなび	鄙 鄙び
ひねくれ	ヒネくれ 捻くれ
ひねっ	ヒネっ 捻っ
ひねら	ヒネら 捻ら
ひねり	拈り 捻り
ひねりあげる	捻りあげる 捻り上げる
ひねりださ	ひねり出さ 捻り出さ
ひねりだし	ひねり出し 捻り出し
ひねりだす	ひねり出す 捻り出す
ひねれ	捻れ 撚れ
ひびきあい	響きあい 響き合い
ひびきあう	ひびき合う 響きあう 響き合う
ひびきあっ	響きあっ 響き合っ
ひびわれ	ひび割れ ヒビ割れ
ひもとい	紐解い 繙い
ひもとき	紐解き 繙き
ひもとく	紐解く 繙く
ひもとけ	紐解け 繙け
ひやさ	冷さ 冷やさ
ひやし	冷し 冷やし
ひやす	冷す 冷やす
ひょうし	表し 評し
ひょうする	表する 評する
ひょうせ	表せ 評せ
ひらい	ヒラい 啓い 墾い 展い 披い 拓い 開い
ひらか	ヒラか 啓か 披か 拓か 開か 開らか
ひらき	ヒラき 披き 拓き 開き 開らき
ひらきなおっ	開きなおっ 開き直っ
ひらきなおり	開きなおり 開き直り
ひらく	ヒラく 啓く 展く 披く 拓く 開く
ひらけ	ヒラけ 啓け 展け 拓け 開 開け
ひらける	拓ける 開ける 開らける
ひらこ	啓こ 開こ
ひらこう	ヒラこう 啓こう 拓こう 開こう
ひらめい	閃い 閃めい
ひるがえる	翻る 飜る
ひれふさ	ひれ伏さ 平伏さ
ひれふし	ひれ伏し 平伏し
ひれふす	ひれ伏す 平伏す
ひろいあげ	拾いあげ 拾い上げ
ひろいあげる	拾いあげる 拾い上げる
ひろいあげれ	拾いあげれ 拾い上げれ
ひろがっ	広がっ 拡がっ 拡っ
ひろがら	広がら 拡がら
ひろがり	広がり 拡がり
ひろがる	広がる 拡がる
ひろがれ	広がれ 拡がれ
ひろがろう	広がろう 拡がろう
ひろげ	広げ 拡げ 開げ
ひろげよう	広げよう 拡げよう
ひろげる	展げる 広げる 拡げる
ひろげれ	広げれ 拡げれ 開げれ
ひろげろ	広げろ 拡げろ 開げろ
ひろげん	広げん 拡げん
ひろまっ	広まっ 拡まっ
ひろまり	広まり 弘まり 拡まり
ひろまる	広まる 弘まる 拡まる
ひろまれ	広まれ 弘まれ
ひろめ	広め 弘め 拡め 擴め
ひろめる	広める 弘める 拡める
ひんし	瀕し 貧し
ひんする	瀕する 貧する
ひんむい	ひん剥い 引ん剥い
びい	碾い 轢い
びく	碾く 轢く
ふい	吹い 噴い 拭い 葺い
ふうじこま	封じこま 封じ込ま
ふうじこみ	封じこみ 封じ込み
ふうじこむ	封じこむ 封じ込む
ふうじこめ	封じこめ 封じ込め
ふうじこめよう	封じこめよう 封じ込めよう
ふうじこめる	封じこめる 封じ込める
ふえ	増 増え 殖え
ふえよ	増えよ 殖えよ
ふえる	増える 増る 殖える
ふか	吹か 噴か 拭か 葺か
ふかし	吹かし 噴かし 深し 蒸かし
ふかす	吹かす 噴かす 蒸かす
ふかせ	吹かせ 噴かせ 更せ 深せ
ふかめあう	深めあう 深め合う
ふかめあおう	深めあおう 深め合おう
ふかめあっ	深めあっ 深め合っ
ふき	吹き 噴き 拭き 葺き
ふきあがっ	吹きあがっ 吹き上がっ 噴きあがっ 噴き上がっ
ふきあがり	吹きあがり 吹き上がり 噴きあがり 噴き上がり
ふきあがる	吹きあがる 吹き上がる 吹き上る 噴きあがる 噴き上がる
ふきあげ	ふき上げ 吹きあげ 吹き上げ 吹上げ 噴きあげ 噴き上げ 拭き上げ
ふきあげる	吹き上げる 噴き上げる 拭き上げる
ふきあれ	吹きあれ 吹き荒れ
ふきおこる	吹きおこる 吹き起こる
ふきおとさ	吹き落さ 吹き落とさ
ふきおり	吹き下り 吹き降り
ふきおりる	吹き下りる 吹き降りる
ふきおろさ	吹き下ろさ 葺き下ろさ
ふきおろし	吹きおろし 吹き下ろし 吹き降ろし 葺きおろし 葺き下ろし
ふきおろす	吹きおろす 吹き下ろす 吹き降ろす 葺き下ろす
ふきかえ	ふき替え 吹きかえ 吹き替え 葺きかえ 葺き替え
ふきかえし	ふき返し 吹き返し 吹返し
ふきかえる	ふき替える 吹き替える 葺き替える
ふきかけ	吹きかけ 吹き掛け
ふきかける	吹きかける 吹き掛ける
ふきけさ	吹き消さ 拭き消さ
ふきこぼれ	吹きこぼれ 吹き零れ
ふきこぼれる	吹きこぼれる 吹き零れる
ふきこま	吹きこま 吹き込ま
ふきこみ	吹きこみ 吹き込み
ふきこむ	ふき込む 吹きこむ 吹き込む
ふきこめ	吹きこめ 吹き込め
ふきこもう	吹きこもう 吹き込もう
ふきこん	ふき込ん 吹きこん 吹き込ん
ふきさらさ	吹きさらさ 吹き晒さ
ふきすさん	吹きすさん 吹き荒ん
ふきたて	吹きたて 吹き立て
ふきたてる	吹きたてる 吹き立てる
ふきださ	吹き出さ 噴き出さ 噴出さ
ふきだし	ふき出し 吹きだし 吹き出し 吹出し 噴きだし 噴き出し 噴出し
ふきだす	ふき出す 吹きだす 吹き出す 吹出す 噴きだす 噴き出す 噴出す
ふきだまり	吹きだまり 吹き溜まり
ふきつけ	吹きつけ 吹き付け 吹付け
ふきつける	吹きつける 吹き付ける 吹付ける
ふきで	吹きで 吹き出 噴き出
ふきでる	ふき出る 吹き出る 噴きでる 噴き出る
ふきとっ	ふき取っ 拭きとっ 拭き取っ
ふきとばさ	ふき飛ばさ 吹きとばさ 吹き飛ばさ 噴き飛ばさ
ふきとばし	ふき飛ばし 吹きとばし 吹き飛ばし 噴き飛ばし
ふきとばす	吹きとばす 吹き飛ばす
ふきとばそう	吹きとばそう 吹き飛ばそう
ふきとら	ふき取ら 拭きとら 拭き取ら
ふきとり	ふき取り 拭きとり 拭き取り 拭取り
ふきとる	ふき取る 拭きとる 拭き取る
ふきぬけ	吹きぬけ 吹き抜け 吹抜け
ふきぬける	吹きぬける 吹き抜ける
ふきはらわ	吹きはらわ 吹き払わ 拭き払わ
ふきよせ	吹きよせ 吹き寄せ
ふきわけ	吹き分け 吹分け
ふく	吹く 噴く 拭く 葺く
ふくさ	復さ 服さ
ふくし	伏し 復し 服し
ふくす	復す 服す
ふくする	伏する 復する 服する
ふくせ	伏せ 復せ 服せ
ふくま	含ま 銜ま
ふくみ	含み 銜み
ふくむ	含 含む 銜む
ふくらま	脹らま 膨らま
ふくらみ	脹らみ 膨み 膨らみ
ふくらむ	脹らむ 膨む 膨らむ
ふくらん	脹らん 膨らん 膨ん
ふくれ	脹れ 膨れ
ふくれあがっ	ふくれ上がっ 脹れあがっ 脹れ上がっ 膨れあがっ 膨れ上がっ 膨れ上っ
ふくれあがら	膨れあがら 膨れ上がら
ふくれあがり	ふくれ上がり 脹れ上がり 膨れあがり 膨れ上がり
ふくれあがる	ふくれ上がる 脹れ上がる 膨れあがる 膨れ上がる 膨れ上る
ふくれる	脹れる 膨れる
ふけ	吹け 噴け 拭け 更け 深け 老け 葺け 蒸け
ふけこみ	老けこみ 老け込み
ふけこん	老けこん 老け込ん
ふけゆく	更けゆく 更け行く
ふけよ	吹けよ 拭けよ
ふける	フケる 吹ける 拭ける 更ける 深ける 老ける 耽ける 耽る
ふこう	吹こう 拭こう
ふさ	付さ 伏さ 臥さ 賦さ 附さ
ふさがら	塞がら 塞ら
ふさがり	塞がり 塞り
ふさがる	塞がる 塞る
ふさぎこみ	ふさぎ込み 塞ぎ込み
ふさぎこむ	ふさぎ込む 塞ぎ込む 鬱ぎ込む
ふさぎこん	ふさぎ込ん 塞ぎ込ん 鬱ぎ込ん
ふさげ	塞げ 遮げ
ふし	付し 伏し 臥し 賦し 附し
ふしおがみ	伏しおがみ 伏し拝み
ふす	付す 伏す 臥す 賦す 附す
ふする	付する 賦する 附する
ふせ	付せ 伏せ 臥 臥せ 附せ
ふせい	拒い 防い
ふせが	禦が 防が
ふせぎ	拒ぎ 防ぎ
ふせっ	伏せっ 臥せっ
ふせら	伏せら 臥せら 臥ら
ふせり	伏せり 臥せり 臥り
ふせる	伏せる 臥せる 臥る
ふそう	付そう 伏そう 附そう
ふちどっ	縁どっ 縁取っ
ふちどら	縁どら 縁取ら
ふちどり	縁どり 縁取り
ふちどる	縁どる 縁取る
ふっ	振っ 降っ
ふっかけ	吹っかけ 吹っ掛け
ふっかける	吹っかける 吹っ掛ける
ふっきっ	ふっ切っ 吹っ切っ
ふっきる	ふっ切る 吹っ切る
ふっきれ	ふっ切れ 吹っきれ 吹っ切れ
ふっとば	吹っとば 吹っ飛ば
ふっとばさ	ふっ飛ばさ 吹っ飛ばさ
ふっとばし	ふっ飛ばし 吹っ飛ばし
ふっとばす	ふっ飛ばす 吹っ飛ばす
ふっとばせ	ふっ飛ばせ 吹っ飛ばせ
ふっとび	ふっ飛び 吹っ飛び
ふっとぶ	ふっ飛ぶ 吹っ飛ぶ
ふっとん	ふっ飛ん 吹っ飛ん
ふてくされ	ふて腐れ 不貞腐れ
ふてくされる	ふて腐れる 不貞腐れる
ふとっ	太っ 太ッ 肥っ
ふとら	太ら 肥ら
ふとり	太り 肥り
ふとる	太る 肥る
ふま	践ま 踏ま
ふまえ	踏まえ 踏まへ
ふみ	履み 践み 踏み
ふみあらし	踏み荒し 踏み荒らし
ふみいる	踏みいる 踏み入る
ふみいれ	ふみ入れ 踏みいれ 踏み入れ
ふみおろし	踏みおろし 踏み下ろし 踏み降ろし
ふみおろす	踏みおろす 踏み下ろす 踏み降ろす
ふみかえ	踏みかえ 踏み変え 踏み替え
ふみかえる	踏みかえる 踏み変える 踏み替える
ふみきっ	踏みきっ 踏み切っ 踏切っ
